Number-of-splits,Total-length,Segment-length,RMSE,Max-Point-Error,Model-type,Tile-ID,Lane-Group-ID,Lane-ID,Lane-Sub-Segment-ID
1.0,16.687023153072136,16.687023153072136,9.51574119387643E-17,2.1975662959293472E-16,0.0,3.08804234E8,2.218126914E9,3.0,1.0
3.0,2255.5096595567124,752.7630101502274,0.010749119807527604,0.025400781771168113,1.0,3.08804234E8,9.68273863E8,1.0,1.0
3.0,2255.5096595567124,750.4098023883755,0.020546596206576926,0.05722111600334756,1.0,3.08804234E8,9.68273863E8,1.0,2.0
3.0,2255.5096595567124,750.3422890695344,0.0359358109823892,0.06548179665007171,0.0,3.08804234E8,9.68273863E8,1.0,3.0
3.0,2255.516364356321,752.756517750772,0.012191232979282813,0.029646843438968062,1.0,3.08804234E8,9.68273863E8,2.0,1.0
3.0,2255.516364356321,750.4158852472414,0.018873151553470597,0.04856483516050503,1.0,3.08804234E8,9.68273863E8,2.0,2.0
3.0,2255.516364356321,750.3494499725451,0.034038673387286535,0.05845756315348567,0.0,3.08804234E8,9.68273863E8,2.0,3.0
3.0,2255.5167690957987,752.7485021055112,0.012397627336969504,0.029777459742035717,1.0,3.08804234E8,9.68273863E8,3.0,1.0
3.0,2255.5167690957987,750.4232761315182,0.01816354403313017,0.04692964084097184,1.0,3.08804234E8,9.68273863E8,3.0,2.0
3.0,2255.5167690957987,750.3504799693255,0.034079216826173514,0.06021889762396773,0.0,3.08804234E8,9.68273863E8,3.0,3.0
1.0,552.1065747751486,552.1065747751486,0.008461208160062062,0.029634731072886212,0.0,3.08804234E8,6.0925189463E10,2.0,1.0
1.0,552.1094258843532,552.1094258843532,0.007086404657408775,0.020107859785734972,0.0,3.08804234E8,6.0925189463E10,3.0,1.0
1.0,552.105822324568,552.105822324568,0.011439780693200965,0.017717904719876394,0.0,3.08804234E8,6.0925189463E10,4.0,1.0
1.0,12.616657993278052,12.616657993278052,0.041235121371160574,0.0892279188956586,2.0,3.08804234E8,2.295626713E9,1.0,1.0
2.0,17.447274199074236,8.881250713474712,0.029961195727609215,0.047985257349811405,1.0,3.08804234E8,2.295626713E9,2.0,1.0
2.0,17.447274199074236,7.911852283190769,0.02725578249879535,0.0505719210812039,1.0,3.08804234E8,2.295626713E9,2.0,2.0
1.0,16.31096847432336,16.31096847432336,1.6347159575299745E-16,4.3864032059288183E-16,0.0,3.08804234E8,2.375658588E9,1.0,1.0
1.0,16.223602800981677,16.223602800981677,1.266306431916417E-16,4.386614156060987E-16,0.0,3.08804234E8,2.375658588E9,2.0,1.0
1.0,16.145370083352415,16.145370083352415,2.0239292782477045E-16,4.386489200697725E-16,0.0,3.08804234E8,2.375658588E9,3.0,1.0
3.0,18.561095319633843,6.229738226602824,0.01504309728505277,0.032420281206384516,1.0,3.08804234E8,2.320659562E9,1.0,1.0
3.0,18.561095319633843,4.989363719817411,0.03038244980631841,0.06733729316704196,1.0,3.08804234E8,2.320659562E9,1.0,2.0
3.0,18.561095319633843,5.996930484939912,0.03836794117049316,0.07745054722071387,1.0,3.08804234E8,2.320659562E9,1.0,3.0
2.0,10.43711573172139,5.694764876298276,0.04547018409720994,0.06982870410242015,1.0,3.08804234E8,2.320659562E9,2.0,1.0
2.0,10.43711573172139,4.198811491500383,0.041426113742689605,0.06155431542662004,1.0,3.08804234E8,2.320659562E9,2.0,2.0
1.0,11.933275221366808,11.933275221366808,0.03877425180860183,0.08667488967301218,2.0,3.08804234E8,1.430716272E9,1.0,1.0
2.0,17.148971309976965,8.849667510352562,0.033248957901609554,0.05602732512987174,1.0,3.08804234E8,1.430716272E9,2.0,1.0
2.0,17.148971309976965,7.66100415029159,0.029713299363587235,0.054171541159368175,1.0,3.08804234E8,1.430716272E9,2.0,2.0
2.0,19.985527426622937,9.338907812766932,0.02827448613683079,0.04953790042355935,2.0,3.08804234E8,2.150677416E9,1.0,1.0
2.0,19.985527426622937,10.018686979174863,0.02547606457152402,0.06849563401864224,2.0,3.08804234E8,2.150677416E9,1.0,2.0
2.0,10.751275181678189,4.074609909252695,0.05177681302394026,0.0847647088727026,1.0,3.08804234E8,2.150677416E9,2.0,1.0
2.0,10.751275181678189,6.2423344927223345,0.0657160563413877,0.09008164912849104,1.0,3.08804234E8,2.150677416E9,2.0,2.0
3.0,18.748508308533303,6.298973398706811,0.015529436789305462,0.0334482410349608,1.0,3.08804234E8,1.433216629E9,1.0,1.0
3.0,18.748508308533303,5.006256323112062,0.03233825381443105,0.07295798998867564,1.0,3.08804234E8,1.433216629E9,1.0,2.0
3.0,18.748508308533303,6.0950259429425095,0.03890838573179044,0.0778148180614675,1.0,3.08804234E8,1.433216629E9,1.0,3.0
2.0,10.455722704817104,5.693606095749552,0.046063156319762676,0.06927496129882726,1.0,3.08804234E8,1.433216629E9,2.0,1.0
2.0,10.455722704817104,4.224063411468919,0.04495522250588384,0.06664283851933073,1.0,3.08804234E8,1.433216629E9,2.0,2.0
1.0,527.2778790021528,527.2778790021528,0.0012733473347173977,0.004831647119421707,0.0,3.08804234E8,1.525895927E9,2.0,1.0
2.0,527.2500646489622,263.02500216634314,0.01905516516756831,0.05772973518469371,1.0,3.08804234E8,1.525895927E9,3.0,1.0
2.0,527.2500646489622,263.22972712339504,0.004101728121331634,0.009664369923319753,0.0,3.08804234E8,1.525895927E9,3.0,2.0
1.0,527.230605300136,527.230605300136,0.0032386802794081636,0.013026859088734171,0.0,3.08804234E8,1.525895927E9,4.0,1.0
7.0,457.3770389114864,64.35533169875121,0.020692020314838164,0.05168254560862806,1.0,3.08788155E8,6.1435053966E10,5.0,3.0
7.0,457.3770389114864,64.93368397732144,0.028024829728969105,0.0716666513637847,1.0,3.08788155E8,6.1435053966E10,5.0,4.0
7.0,457.3770389114864,63.76595181254894,0.021638375967866427,0.038465431295890085,1.0,3.08788155E8,6.1435053966E10,5.0,5.0
7.0,457.3770389114864,65.14487008662834,0.029197871498041893,0.06944248888703441,1.0,3.08788155E8,6.1435053966E10,5.0,6.0
7.0,457.3770389114864,65.20415288158635,0.019144209314752254,0.08182419387941887,0.0,3.08788155E8,6.1435053966E10,5.0,7.0
2.0,145.63217745545825,71.86595500219414,0.019411322445469077,0.05042624052401827,2.0,3.08788155E8,6.1507538941E10,1.0,1.0
2.0,145.63217745545825,72.7876248195201,2.900075723124344E-15,7.183976146385694E-15,0.0,3.08788155E8,6.1507538941E10,1.0,2.0
2.0,145.31561301602827,71.65902885978895,0.03449467837596548,0.07968440105264563,1.0,3.08788155E8,6.1507538941E10,2.0,1.0
2.0,145.31561301602827,72.67180143035122,0.028182754032876525,0.05194839897063306,0.0,3.08788155E8,6.1507538941E10,2.0,2.0
5.0,179.04575945852548,34.32324007241371,0.013196705297268567,0.030408666639687,1.0,3.09134567E8,7.60628014E8,1.0,1.0
5.0,179.04575945852548,35.775909041081306,0.03110426540106388,0.09048152504874268,0.0,3.09134567E8,7.60628014E8,1.0,2.0
5.0,179.04575945852548,34.93334471930411,0.02615049194824471,0.06255186265236326,0.0,3.09134567E8,7.60628014E8,1.0,3.0
5.0,179.04575945852548,36.11773107214293,0.016682254684198983,0.029551398620189948,0.0,3.09134567E8,7.60628014E8,1.0,4.0
5.0,179.04575945852548,34.04241764148166,0.02592225517225563,0.08000568201099371,2.0,3.09134567E8,7.60628014E8,1.0,5.0
1.0,178.98274241569055,178.98274241569055,0.02683313101229541,0.07137167897599284,1.0,3.09134567E8,7.60628014E8,2.0,1.0
1.0,178.96176150236437,178.96176150236437,0.03367022134702996,0.09207323298687697,1.0,3.09134567E8,7.60628014E8,3.0,1.0
1.0,178.92540106609448,178.92540106609448,0.03060683104442855,0.08009983626106987,1.0,3.09134567E8,7.60628014E8,4.0,1.0
1.0,178.88274476655835,178.88274476655835,0.028385974105272587,0.07303067216707859,1.0,3.09134567E8,7.60628014E8,5.0,1.0
3.0,15.945801568112483,5.347228667186759,0.010665292401203787,0.02243476684503065,1.0,3.09134567E8,9.035015068E9,1.0,1.0
3.0,15.945801568112483,4.715683719542135,0.04370461715691399,0.09826015447700076,1.0,3.09134567E8,9.035015068E9,1.0,2.0
3.0,15.945801568112483,4.670830193820502,0.041060503362579125,0.05889317235960334,1.0,3.09134567E8,9.035015068E9,1.0,3.0
2.0,26.266759499933407,13.451655396423677,0.030025678358732762,0.06448488989373329,2.0,3.09134567E8,9.035015068E9,2.0,1.0
2.0,26.266759499933407,12.219722886497648,0.02406311680475053,0.044882560796135965,2.0,3.09134567E8,9.035015068E9,2.0,2.0
3.0,7.307470299905133,2.260318342171705,0.0,0.0,0.0,3.09134567E8,4.40796149E8,1.0,1.0
3.0,7.307470299905133,1.865979418055582,0.028565226514704417,0.04613700295112667,0.0,3.09134567E8,4.40796149E8,1.0,2.0
3.0,7.307470299905133,2.154748970434568,0.05357252418351263,0.07805185687093896,1.0,3.09134567E8,4.40796149E8,1.0,3.0
2.0,13.349467068282829,6.446177481535094,0.03313753880131224,0.06930596074690598,1.0,3.09134567E8,4.40796149E8,2.0,1.0
2.0,13.349467068282829,6.1741738285393,0.04055545542373166,0.06999451077976726,1.0,3.09134567E8,4.40796149E8,2.0,2.0
1.0,153.90984135337249,153.90984135337249,0.0432944415394958,0.09581674564105924,1.0,3.09134567E8,1.0497508676E10,2.0,1.0
1.0,153.90493149385196,153.90493149385196,0.03176366687013935,0.08321964683124389,0.0,3.09134567E8,1.0497508676E10,3.0,1.0
1.0,153.91036361242197,153.91036361242197,0.0028720743641792073,0.017475986204210925,0.0,3.09134567E8,1.0497508676E10,4.0,1.0
1.0,153.90195276089338,153.90195276089338,0.01064035603199491,0.028753901046002284,1.0,3.09134567E8,1.0497508676E10,5.0,1.0
1.0,153.90460450642595,153.90460450642595,0.00796089177972844,0.033945107516285974,0.0,3.09134567E8,1.0497508676E10,6.0,1.0
2.0,44.91269325269828,21.964637577936685,0.013877936422509953,0.03513104666183153,1.0,3.09134567E8,5.945075318E9,1.0,1.0
2.0,44.91269325269828,21.97157487903558,0.014510644969552032,0.03673129673637732,1.0,3.09134567E8,5.945075318E9,1.0,2.0
2.0,44.90508781373042,21.963641530405603,0.014426491524479229,0.03651985822023107,1.0,3.09134567E8,5.945075318E9,2.0,1.0
2.0,44.90508781373042,21.964935922178366,0.013977364045396547,0.035382784786577304,1.0,3.09134567E8,5.945075318E9,2.0,2.0
2.0,44.893542117116475,21.954982775443145,0.014419713571803518,0.0365010540123194,1.0,3.09134567E8,5.945075318E9,3.0,1.0
2.0,44.893542117116475,21.9628358951734,0.013814354338242985,0.03496741987117957,1.0,3.09134567E8,5.945075318E9,3.0,2.0
3.0,372.99543374116007,122.73014397488893,0.030053666719488777,0.07255923756520133,1.0,3.09134567E8,3.7455040854E10,2.0,1.0
3.0,372.99543374116007,123.64979439391416,0.029207764283261575,0.07707070110586756,1.0,3.09134567E8,3.7455040854E10,2.0,2.0
3.0,372.99543374116007,124.70193952576955,0.016899718354992294,0.04891741414712817,2.0,3.09134567E8,3.7455040854E10,2.0,3.0
3.0,15.140283591052814,4.982209753310566,1.0483332609042786E-17,2.7736290994701128E-17,0.0,3.09134572E8,1.0200015902E10,2.0,1.0
3.0,15.140283591052814,5.056518231573269,0.010382415324801683,0.020483563712829778,1.0,3.09134572E8,1.0200015902E10,2.0,2.0
3.0,15.140283591052814,3.5891579372934173,0.029211080633197568,0.045154221628933566,1.0,3.09134572E8,1.0200015902E10,2.0,3.0
1.0,189.7055837854507,189.7055837854507,3.201103395195921E-17,1.1102168955265731E-16,0.0,3.09134572E8,3.7550040263E10,2.0,1.0
1.0,189.68243839077854,189.68243839077854,4.4758045142764016E-17,1.1102157607207039E-16,0.0,3.09134572E8,3.7550040263E10,3.0,1.0
1.0,189.67429725412,189.67429725412,2.7833538990193575E-17,1.1102175950426373E-16,0.0,3.09134572E8,3.7550040263E10,4.0,1.0
1.0,189.65889747164084,189.65889747164084,5.860521400262555E-17,1.1102165267865623E-16,0.0,3.09134572E8,3.7550040263E10,5.0,1.0
1.0,189.64392002912433,189.64392002912433,0.00882394369147318,0.023583705217372918,0.0,3.09134572E8,3.7550040263E10,6.0,1.0
1.0,189.62829135118986,189.62829135118986,0.007197039891278266,0.018687232783122454,1.0,3.09134572E8,3.7550040263E10,7.0,1.0
2.0,189.65049918941466,94.13628071445312,2.761482373466206E-16,8.878663605287543E-16,0.0,3.09134572E8,3.7550040263E10,8.0,1.0
2.0,189.65049918941466,94.52331025691464,0.02728881914555963,0.07428479055433529,2.0,3.09134572E8,3.7550040263E10,8.0,2.0
2.0,33.82369702436247,15.059491652681759,0.04265570298475612,0.08734277280899505,1.0,3.09134572E8,2.540692687E9,1.0,1.0
2.0,33.82369702436247,17.82599510309667,8.219239825664803E-16,1.5498347245136317E-15,0.0,3.09134572E8,2.540692687E9,1.0,2.0
3.0,32.148530393395,9.909173403984738,0.027128326360290847,0.07633127268056321,0.0,3.09134572E8,2.540692687E9,2.0,1.0
3.0,32.148530393395,10.187773264941038,0.025294724010596382,0.0770744523226628,0.0,3.09134572E8,2.540692687E9,2.0,2.0
3.0,32.148530393395,10.250957527405031,6.35920196969162E-16,1.4685947876130621E-15,0.0,3.09134572E8,2.540692687E9,2.0,3.0
6.0,221.7580326715366,39.13193904149761,0.02866120364108822,0.07708156268034827,1.0,3.09134572E8,3.43393585E8,1.0,1.0
6.0,221.7580326715366,40.225240694186084,0.027946814044908678,0.0664957975360494,1.0,3.09134572E8,3.43393585E8,1.0,2.0
6.0,221.7580326715366,36.06901765205738,0.023218213399461042,0.061942704440935345,2.0,3.09134572E8,3.43393585E8,1.0,3.0
6.0,221.7580326715366,34.30102172927277,0.033639338057145494,0.06611740549082867,1.0,3.09134572E8,3.43393585E8,1.0,4.0
6.0,221.7580326715366,34.00289386350245,0.033493939143606426,0.08734044447471945,1.0,3.09134572E8,3.43393585E8,1.0,5.0
6.0,221.7580326715366,33.49978796023611,0.027879960776105793,0.08381906463498723,1.0,3.09134572E8,3.43393585E8,1.0,6.0
9.0,240.4198135541377,26.02053410087743,0.008322287143289111,0.019771054601676497,1.0,3.09134572E8,3.43393585E8,2.0,1.0
9.0,240.4198135541377,28.935443878261438,2.3110706104211064E-15,4.19010998440858E-15,0.0,3.09134572E8,3.43393585E8,2.0,2.0
9.0,240.4198135541377,28.966156266991213,0.017124434439540308,0.04084939894312356,1.0,3.09134572E8,3.43393585E8,2.0,3.0
9.0,240.4198135541377,26.64704341425801,0.03759409623023783,0.08174801771137652,1.0,3.09134572E8,3.43393585E8,2.0,4.0
9.0,240.4198135541377,26.489204340385804,0.03700759410367937,0.08478509789564015,1.0,3.09134572E8,3.43393585E8,2.0,5.0
9.0,240.4198135541377,22.903862378896523,0.02359804071681287,0.051594938315425054,1.0,3.09134572E8,3.43393585E8,2.0,6.0
9.0,240.4198135541377,24.83856503727045,0.02645504296178404,0.0724326569584619,1.0,3.09134572E8,3.43393585E8,2.0,7.0
9.0,240.4198135541377,23.52122156030094,0.03594145891655108,0.06429948598051283,1.0,3.09134572E8,3.43393585E8,2.0,8.0
9.0,240.4198135541377,25.268535726724874,0.01706814267149169,0.04139009012762784,1.0,3.09134572E8,3.43393585E8,2.0,9.0
2.0,24.615283062247258,11.49156461149076,0.04311365952057204,0.09126210009133295,1.0,3.09134572E8,6.5472521567E10,1.0,1.0
2.0,24.615283062247258,12.429071069219956,0.03336107430536001,0.07063763871641981,1.0,3.09134572E8,6.5472521567E10,1.0,2.0
1.0,19.050091671064628,19.050091671064628,0.03954910377717289,0.08228584592997545,2.0,3.09134572E8,6.5472521567E10,2.0,1.0
5.0,139.5928489526938,25.95864510333831,0.027365486686086547,0.048891598899484044,2.0,3.09134572E8,1.568327055E9,1.0,1.0
5.0,139.5928489526938,26.418388842044575,0.03604476650596572,0.07239981252143934,1.0,3.09134572E8,1.568327055E9,1.0,2.0
5.0,139.5928489526938,27.116077699472292,0.024745990359077027,0.04922675638057683,1.0,3.09134572E8,1.568327055E9,1.0,3.0
5.0,139.5928489526938,27.968911150324637,0.02269040239657142,0.051849668635448154,1.0,3.09134572E8,1.568327055E9,1.0,4.0
5.0,139.5928489526938,28.80761585902062,0.027426575109333405,0.06709334236781928,1.0,3.09134572E8,1.568327055E9,1.0,5.0
5.0,145.50711349873538,27.913214215382155,0.04084392686156677,0.07260411521327734,2.0,3.09134572E8,1.568327055E9,2.0,1.0
5.0,145.50711349873538,27.625037318153904,0.030929706292264884,0.07016831954539526,1.0,3.09134572E8,1.568327055E9,2.0,2.0
5.0,145.50711349873538,30.356560842715584,0.019743895816861815,0.045432777532973034,1.0,3.09134572E8,1.568327055E9,2.0,3.0
5.0,389.6219195050659,76.7977501919884,0.025632497317301144,0.08190646697738788,2.0,3.09134577E8,3.60942581E8,4.0,1.0
5.0,389.6219195050659,76.0915887299472,0.028813888290362716,0.0775132600657571,1.0,3.09134577E8,3.60942581E8,4.0,2.0
5.0,389.6219195050659,75.62601089138087,0.0380106835051927,0.08258471512544929,1.0,3.09134577E8,3.60942581E8,4.0,3.0
5.0,389.6219195050659,78.27157311468184,0.039312379163532064,0.09498956807829018,1.0,3.09134577E8,3.60942581E8,4.0,4.0
5.0,389.6219195050659,79.07874338912099,0.03092816200574346,0.05857341279868226,0.0,3.09134577E8,3.60942581E8,4.0,5.0
4.0,388.292006430734,95.97613745463228,0.022139645705989513,0.0708997260803247,2.0,3.09134577E8,3.60942581E8,5.0,1.0
4.0,388.292006430734,93.99453628222297,0.03717117430834555,0.0767786363101095,1.0,3.09134577E8,3.60942581E8,5.0,2.0
4.0,388.292006430734,96.76419198256232,0.025427397925560195,0.06481315479657221,2.0,3.09134577E8,3.60942581E8,5.0,3.0
4.0,388.292006430734,98.7158356875564,0.009762615722404935,0.02671903774967494,0.0,3.09134577E8,3.60942581E8,5.0,4.0
6.0,387.3675155013311,63.275658840578316,0.012221616297328229,0.031186079938379407,1.0,3.09134577E8,3.60942581E8,6.0,1.0
6.0,387.3675155013311,62.892464141139804,0.024418869649665106,0.06087887531043634,1.0,3.09134577E8,3.60942581E8,6.0,2.0
6.0,387.3675155013311,61.955888802247415,0.01701580367053848,0.05875111406442102,1.0,3.09134577E8,3.60942581E8,6.0,3.0
6.0,387.3675155013311,64.47988539817199,0.025500137956893567,0.08402960194462139,1.0,3.09134577E8,3.60942581E8,6.0,4.0
6.0,387.3675155013311,64.5697979743582,0.023532574846159886,0.05509200385040458,1.0,3.09134577E8,3.60942581E8,6.0,5.0
6.0,387.3675155013311,65.4975198302629,0.007988242669104603,0.02534369819522572,0.0,3.09134577E8,3.60942581E8,6.0,6.0
1.0,23.460954177793354,23.460954177793354,0.030885525377468737,0.07150314468293402,2.0,3.09134577E8,2.298289172E9,1.0,1.0
1.0,25.174995603157925,25.174995603157925,0.02917727976148866,0.07223285285623571,2.0,3.09134577E8,2.298289172E9,2.0,1.0
3.0,20.81414368733929,6.329135803380222,0.030959201354009553,0.06186081661363474,1.0,3.09134577E8,2.853270703E9,1.0,1.0
3.0,20.81414368733929,6.318639286100887,0.025182462054253906,0.05562739703923647,1.0,3.09134577E8,2.853270703E9,1.0,2.0
3.0,20.81414368733929,6.8126123800648575,0.05007265110621727,0.08410463502800497,0.0,3.09134577E8,2.853270703E9,1.0,3.0
2.0,14.742405351131609,6.6124230834785385,0.034322570261787255,0.05922299083828797,1.0,3.09134577E8,2.853270703E9,2.0,1.0
2.0,14.742405351131609,7.581813220509839,0.026437378411755107,0.04964492572196022,1.0,3.09134577E8,2.853270703E9,2.0,2.0
1.0,23.868332115354942,23.868332115354942,6.452506271633302E-16,1.3556089304530509E-15,0.0,3.09134577E8,3.53451219E8,1.0,1.0
1.0,23.89206911681049,23.89206911681049,9.635882780488767E-16,2.710816790532685E-15,0.0,3.09134577E8,3.53451219E8,2.0,1.0
1.0,23.909996761597938,23.909996761597938,5.028714996782544E-16,1.3555512518824289E-15,0.0,3.09134577E8,3.53451219E8,3.0,1.0
3.0,293.4344266385294,99.18818455471569,0.014460643972520143,0.04080603009564182,0.0,3.09134577E8,6.45877106E8,2.0,1.0
3.0,293.4344266385294,96.24286508383113,0.025383984238865193,0.05692183380361703,2.0,3.09134577E8,6.45877106E8,2.0,2.0
3.0,293.4344266385294,96.05420555135092,0.035580233499139795,0.0918404761439433,1.0,3.09134577E8,6.45877106E8,2.0,3.0
2.0,294.4090668039012,148.78268816679397,0.019388955959205496,0.04413139469761518,1.0,3.09134577E8,6.45877106E8,3.0,1.0
2.0,294.4090668039012,144.66477723006489,0.03515889154307965,0.09034038070581119,1.0,3.09134577E8,6.45877106E8,3.0,2.0
2.0,295.31264110787265,150.68828694836304,0.015705246759776186,0.09801070058165351,1.0,3.09134577E8,6.45877106E8,4.0,1.0
2.0,295.31264110787265,143.65740427604453,0.032563036314408086,0.08172538261987938,1.0,3.09134577E8,6.45877106E8,4.0,2.0
3.0,296.19929392142126,99.30160909665676,0.016535495148893957,0.053113280789834086,0.0,3.09134577E8,6.45877106E8,5.0,1.0
3.0,296.19929392142126,97.75243404788924,0.028167237536148797,0.06659884042656435,2.0,3.09134577E8,6.45877106E8,5.0,2.0
3.0,296.19929392142126,97.22624954172844,0.037434098616660534,0.09381534979036132,1.0,3.09134577E8,6.45877106E8,5.0,3.0
4.0,297.1026721184882,73.49556372704765,0.011369633461793534,0.027731470510843792,1.0,3.09134577E8,6.45877106E8,6.0,1.0
4.0,297.1026721184882,75.86304665176509,0.015687660119981527,0.06012356021113013,0.0,3.09134577E8,6.45877106E8,6.0,2.0
4.0,297.1026721184882,71.62049122730377,0.02930693422131622,0.08182496256716476,2.0,3.09134577E8,6.45877106E8,6.0,3.0
4.0,297.1026721184882,73.23777318443258,0.026086654341848738,0.06193393087221506,2.0,3.09134577E8,6.45877106E8,6.0,4.0
1.0,28.821064328646965,28.821064328646965,0.02994562146610045,0.06040193186808041,2.0,3.09134577E8,5.05699715E8,1.0,1.0
1.0,27.30004596486786,27.30004596486786,0.028708671310888986,0.05794763844276771,2.0,3.09134577E8,5.05699715E8,2.0,1.0
2.0,63.586803955323774,31.070809985358427,0.012280299522927479,0.022576311417424222,1.0,3.09134577E8,3.80951991E8,1.0,1.0
3.0,304.87808661139655,101.54843525636797,0.02853655554698755,0.047444480670897037,0.0,3.0913458E8,3.7140038853E10,6.0,1.0
3.0,304.87808661139655,101.50403367191862,0.03906482719204609,0.07758810085215373,1.0,3.0913458E8,3.7140038853E10,6.0,2.0
3.0,304.87808661139655,99.88340148473696,0.043712814685574905,0.09707846012870136,0.0,3.0913458E8,3.7140038853E10,6.0,3.0
3.0,274.73197295037414,91.7717761244692,0.0163061217002638,0.05183623335241715,2.0,3.0913458E8,3.8220041455E10,2.0,1.0
3.0,274.73197295037414,90.65197761914824,0.024008832564905398,0.07248180465649057,1.0,3.0913458E8,3.8220041455E10,2.0,2.0
3.0,274.73197295037414,90.39884398725177,0.027693899762639782,0.08957407114439775,1.0,3.0913458E8,3.8220041455E10,2.0,3.0
3.0,273.91947845711974,90.78864575557702,0.03279054149538008,0.08858404566512945,1.0,3.0913458E8,3.8220041455E10,3.0,1.0
3.0,273.91947845711974,90.73483747354663,0.026355602221746318,0.06559295903479208,2.0,3.0913458E8,3.8220041455E10,3.0,2.0
3.0,273.91947845711974,90.51991096728926,0.02867056373160644,0.07138222679145656,1.0,3.0913458E8,3.8220041455E10,3.0,3.0
7.0,273.04820148346096,38.98140459472164,0.009425304582906191,0.023116598340720884,1.0,3.0913458E8,3.8220041455E10,4.0,1.0
7.0,273.04820148346096,38.190553104023316,0.02478714636300212,0.08122043658113398,1.0,3.0913458E8,3.8220041455E10,4.0,2.0
7.0,273.04820148346096,37.62876777478836,0.0274970057635659,0.06352183700755631,1.0,3.0913458E8,3.8220041455E10,4.0,3.0
7.0,273.04820148346096,37.61509835709745,0.011841949089437911,0.029350691615832147,1.0,3.0913458E8,3.8220041455E10,4.0,4.0
7.0,273.04820148346096,37.57726582712445,0.0306751600025992,0.07484759085264159,1.0,3.0913458E8,3.8220041455E10,4.0,5.0
7.0,273.04820148346096,37.9274976921387,0.018394188980357315,0.04796547901582926,1.0,3.0913458E8,3.8220041455E10,4.0,6.0
7.0,273.04820148346096,39.50423005162993,0.030522896358058903,0.07540482799424808,1.0,3.0913458E8,3.8220041455E10,4.0,7.0
8.0,272.1583803886322,32.310008382370164,0.011333698155633534,0.03528598905361038,0.0,3.0913458E8,3.8220041455E10,5.0,1.0
8.0,272.1583803886322,34.074559503461174,0.03263783685260907,0.07584111824610318,1.0,3.0913458E8,3.8220041455E10,5.0,2.0
8.0,272.1583803886322,33.15079298196239,0.022640894966539756,0.05517114903580023,1.0,3.0913458E8,3.8220041455E10,5.0,3.0
8.0,272.1583803886322,33.09282414398895,0.012289495791928924,0.028894574313881094,1.0,3.0913458E8,3.8220041455E10,5.0,4.0
8.0,272.1583803886322,32.273994664598895,0.026489780251112625,0.06424494122488171,0.0,3.0913458E8,3.8220041455E10,5.0,5.0
8.0,272.1583803886322,32.73340076100558,0.01414350767491646,0.030465336962834044,1.0,3.0913458E8,3.8220041455E10,5.0,6.0
8.0,272.1583803886322,34.140969473003814,0.023087217970983002,0.07172557330216506,0.0,3.0913458E8,3.8220041455E10,5.0,7.0
8.0,272.1583803886322,33.674519516851625,0.026570030779684263,0.04590839786621164,0.0,3.0913458E8,3.8220041455E10,5.0,8.0
1.0,33.657598771450076,33.657598771450076,0.03582892948258915,0.09480875626616125,1.0,3.0913458E8,3.3225041255E10,1.0,1.0
1.0,33.95448432653172,33.95448432653172,0.03491261776343698,0.0902079549488235,1.0,3.0913458E8,3.3225041255E10,2.0,1.0
1.0,34.24574008997975,34.24574008997975,0.03538764271416494,0.092957623989264,1.0,3.0913458E8,3.3225041255E10,3.0,1.0
1.0,205.1446623897732,205.1446623897732,0.039727323674986305,0.08571031012979802,1.0,3.0913458E8,3.8267542908E10,2.0,1.0
2.0,205.13218753446927,101.15731851893125,0.0283762947294427,0.06358356429336709,1.0,3.0913458E8,3.8267542908E10,3.0,1.0
2.0,205.13218753446927,103.01787664791087,0.020662063594372934,0.05364181186109323,0.0,3.0913458E8,3.8267542908E10,3.0,2.0
2.0,205.09168875928572,101.103139847518,0.04901033345432668,0.09439365094112873,1.0,3.0913458E8,3.8267542908E10,4.0,1.0
2.0,205.09168875928572,103.02370121348085,0.031225269853680106,0.08190811331418688,0.0,3.0913458E8,3.8267542908E10,4.0,2.0
2.0,205.08182125763497,101.92473134516143,0.024378554751324007,0.09945332734557567,0.0,3.0913458E8,3.8267542908E10,5.0,1.0
2.0,205.08182125763497,102.1657723871977,0.021723918078685994,0.051261673896988214,1.0,3.0913458E8,3.8267542908E10,5.0,2.0
1.0,203.67507956694217,203.67507956694217,0.05349890458169538,0.09553583725210046,1.0,3.0913458E8,3.7692540142E10,2.0,1.0
2.0,203.62440796080887,101.21884863837629,0.030913247334272004,0.08332711378307067,1.0,3.0913458E8,3.7692540142E10,3.0,1.0
2.0,203.62440796080887,101.43233372956324,0.012339478096721188,0.024002050198931476,0.0,3.0913458E8,3.7692540142E10,3.0,2.0
2.0,203.47639311492253,101.27813351256582,0.01735947746311866,0.045441711750299874,1.0,3.0913458E8,3.7692540142E10,4.0,1.0
2.0,203.47639311492253,101.21239845173707,0.015165492401565396,0.0236520211362192,0.0,3.0913458E8,3.7692540142E10,4.0,2.0
2.0,203.44960117038434,100.91100380230142,0.02683721041075698,0.0819926416297676,1.0,3.0913458E8,3.7692540142E10,5.0,1.0
2.0,203.44960117038434,101.56414028244289,0.016315644533400335,0.04447133974275822,0.0,3.0913458E8,3.7692540142E10,5.0,2.0
2.0,203.19092353260515,99.95919463777645,0.03286893654248405,0.09835231874853845,2.0,3.0913458E8,3.7692540142E10,6.0,1.0
